o:id,skos:prefLabel,dcterms:isReferencedBy ^^uri,skos:notation,skos:altLabel @fr,skos:altLabel @en,skos:scopeNote @fr,skos:scopeNote @en,skos:broader ^^resource,skos:narrower ^^resource,skos:related ^^resource
983,Côte d'Ivoire,http://vocabularies.unesco.org/thesaurus/concept703,7.05,Côte d'Ivoire,Côte d'Ivoire,,,4408|1663,,
1117,Djibouti,http://vocabularies.unesco.org/thesaurus/concept704,7.05,Djibouti,Djibouti,,,226|1175|1885|2179|1663,,
1175,East Africa,http://vocabularies.unesco.org/thesaurus/concept705,7.05,Afrique de l'Est,East Africa,,,,510|751|1117|1452|1467|2213|2410|2505|2507|3476|3548|3711|3859|3869|3976|4017|4256,1885|100
1342,Egypt,http://vocabularies.unesco.org/thesaurus/concept706,7.05,Égypte,Egypt,,,226|2540|2821|1663|1165,,
1449,Equatorial Guinea,http://vocabularies.unesco.org/thesaurus/concept707,7.05,Guinée équatoriale,Equatorial Guinea,,,574|1663,,
1452,Eritrea,http://vocabularies.unesco.org/thesaurus/concept708,7.05,Érythrée,Eritrea,,,1175|1885,,
1467,Ethiopia,http://vocabularies.unesco.org/thesaurus/concept709,7.05,Éthiopie,Ethiopia,,,1175|1885,,
1688,Gabon,http://vocabularies.unesco.org/thesaurus/concept710,7.05,Gabon,Gabon,,,574|2179|1663,,
1692,Gambia,http://vocabularies.unesco.org/thesaurus/concept711,7.05,Gambie,Gambia,,,1409|2179|3556|4408,,
1745,Ghana,http://vocabularies.unesco.org/thesaurus/concept712,7.05,Ghana,Ghana,,,1409|4408,,
1806,Guinea,http://vocabularies.unesco.org/thesaurus/concept713,7.05,Guinée,Guinea,,,2179|4408|1663,,
1807,Guinea-Bissau,http://vocabularies.unesco.org/thesaurus/concept714,7.05,Guinée-Bissau,Guinea-Bissau,,,2179|3171|4408|3756,,
2213,Kenya,http://vocabularies.unesco.org/thesaurus/concept715,7.05,Kenya,Kenya,,,1175|1409|1885,,
2331,Lesotho,http://vocabularies.unesco.org/thesaurus/concept716,7.05,Lesotho,Lesotho,,,1409|3871,,
2336,Liberia,http://vocabularies.unesco.org/thesaurus/concept717,7.05,Libéria,Liberia,,,1409|4408,,
2352,Libya,http://vocabularies.unesco.org/thesaurus/concept718,7.05,Libye,Libya,,,226|2179|2411|2540|2821,,
2410,Madagascar,http://vocabularies.unesco.org/thesaurus/concept719,7.05,Madagascar,Madagascar,,,1175|1995|1663,,
2429,Mali,http://vocabularies.unesco.org/thesaurus/concept720,7.05,Mali,Mali,,,2179|3556|4408|1663,,
2504,Mauritania,http://vocabularies.unesco.org/thesaurus/concept721,7.05,Mauritanie,Mauritania,,,226|2179|2411|3556|4408|1663,,
2505,Mauritius,http://vocabularies.unesco.org/thesaurus/concept722,7.05,Maurice,Mauritius,,,1175|1409|1995|1663|3756,,
2507,Mayotte,http://vocabularies.unesco.org/thesaurus/concept723,7.05,Mayotte,Mayotte,,,1175|1663,,1646
2659,Morocco,http://vocabularies.unesco.org/thesaurus/concept724,7.05,Maroc,Morocco,,,226|2179|2411|2540|2821|1663,,
2674,Mozambique,http://vocabularies.unesco.org/thesaurus/concept725,7.05,Mozambique,Mozambique,,,3171|3871,,
2728,Namibia,http://vocabularies.unesco.org/thesaurus/concept726,7.05,Namibie,Namibia,,,1409|3871,,
2800,Niger,http://vocabularies.unesco.org/thesaurus/concept727,7.05,Niger,Niger,,,2179|3556|4408|1663,,
2801,Nigeria,http://vocabularies.unesco.org/thesaurus/concept728,7.05,Nigéria,Nigeria,,,1409|3556|4408|1165,,
2821,North Africa,http://vocabularies.unesco.org/thesaurus/concept729,7.05,Afrique du Nord,North Africa,,,,161|1342|2352|2659|3555|4238,226|2179|2411
3476,Reunion,http://vocabularies.unesco.org/thesaurus/concept730,7.05,Réunion,Reunion,,,1175|1995|1663,,1646
3548,Rwanda,http://vocabularies.unesco.org/thesaurus/concept731,7.05,Rwanda,Rwanda,,,1175|1663,,
3555,Sahara,http://vocabularies.unesco.org/thesaurus/concept732,7.05,Sahara,Sahara,,,2821,,267
3557,Saint Helena,http://vocabularies.unesco.org/thesaurus/concept733,7.05,Sainte-Hélène,Saint Helena,,,2808|3871,,4250
3577,Sao Tome and Principe,http://vocabularies.unesco.org/thesaurus/concept734,7.05,Sao Tomé-et-Principe,Sao Tome and Principe,,,574|3171|3756,,
3693,Senegal,http://vocabularies.unesco.org/thesaurus/concept735,7.05,Sénégal,Senegal,,,2179|3556|4408|1663,,
3711,Seychelles,http://vocabularies.unesco.org/thesaurus/concept736,7.05,Seychelles,Seychelles,,,1175|1409|1995|3756,,
3722,Sierra Leone,http://vocabularies.unesco.org/thesaurus/concept737,7.05,Sierra Leone,Sierra Leone,,,1409|2179|4408,,
3859,Somalia,http://vocabularies.unesco.org/thesaurus/concept738,7.05,Somalie,Somalia,,,226|1175|1885|2179,,
3864,South Africa,http://vocabularies.unesco.org/thesaurus/concept739,7.05,Afrique du Sud,South Africa,,,1409|3871,,213|697
3871,Southern Africa,http://vocabularies.unesco.org/thesaurus/concept740,7.05,Afrique australe,Southern Africa,,,,187|467|2331|2423|2674|2728|3557|3864|1462|4492|4493,100
3976,Sudan,http://vocabularies.unesco.org/thesaurus/concept741,7.05,Soudan,Sudan,,,226|1175|1885|2179|3556,,3869
1462,Eswatini,http://vocabularies.unesco.org/thesaurus/concept742,7.05,Eswatini,Eswatini,,,1409|3871,,
4017,Tanzania UR,http://vocabularies.unesco.org/thesaurus/concept743,7.05,Tanzanie RU,Tanzania UR,,,1175|1409,,
4162,Togo,http://vocabularies.unesco.org/thesaurus/concept744,7.05,Togo,Togo,,,4408|1663,,
4238,Tunisia,http://vocabularies.unesco.org/thesaurus/concept745,7.05,Tunisie,Tunisia,,,226|2179|2411|2540|2821|1663,,
4256,Uganda,http://vocabularies.unesco.org/thesaurus/concept746,7.05,Ouganda,Uganda,,,1175|1409|2179,,
4408,West Africa,http://vocabularies.unesco.org/thesaurus/concept747,7.05,Afrique de l'Ouest,West Africa,,,,390|508|522|983|1692|1745|1806|1807|2336|2429|2504|2800|2801|3693|3722|4162|4410,3556|100
4410,Western Sahara,http://vocabularies.unesco.org/thesaurus/concept748,7.05,Sahara occidental,Western Sahara,,,2808|4408,,
4491,Zaire,http://vocabularies.unesco.org/thesaurus/concept749,7.05,Zaïre,Zaire,"S'applique aux événements survenus avant mai 1997, utiliser autrement ""Congo RD"".","Use for events before May 1997, otherwise, use ""Congo DR"".",574|1663,,
4492,Zambia,http://vocabularies.unesco.org/thesaurus/concept750,7.05,Zambie,Zambia,,,1409|3871,,
4493,Zimbabwe,http://vocabularies.unesco.org/thesaurus/concept751,7.05,Zimbabwe,Zimbabwe,,,1409|3871,,
2423,Malawi,http://vocabularies.unesco.org/thesaurus/concept9796,7.05,Malawi,Malawi,,,1409|3871,,
1661,French Guiana,http://vocabularies.unesco.org/thesaurus/concept11180,7.10,Guyane française,French Guiana,,,3865,,1646
963,Curaçao,http://vocabularies.unesco.org/thesaurus/concept17084,7.10,Curaçao,Curaçao,"S'applique aux événements survenus après le 10 octobre 2010. Pour les événements antérieurs, utiliser Antilles néerlandaises.",Use for events after 10 October 2010. For earlier events use Netherlands Antilles.,545|3756,,2775
3736,Sint Maarten,http://vocabularies.unesco.org/thesaurus/concept17085,7.10,Sint Maarten,Sint Maarten,"S'applique aux événements survenus après le 10 octobre 2010. Pour les événements antérieurs, utiliser Antilles néerlandaises.",Use for events after 10 October 2010. For earlier events use Netherlands Antilles.,545|3756,,2775
171,Americas,http://vocabularies.unesco.org/thesaurus/concept754,7.10,Amériques,Americas,,,,,545|576|2282|2822|3865
188,Anguilla,http://vocabularies.unesco.org/thesaurus/concept755,7.10,Anguilla,Anguilla,,,545|2808|3756,,4250
209,Antigua and Barbuda,http://vocabularies.unesco.org/thesaurus/concept756,7.10,Antigua-et-Barbuda,Antigua and Barbuda,,,545|3756,,
266,Argentina,http://vocabularies.unesco.org/thesaurus/concept757,7.10,Argentine,Argentina,,,2282|2790|3865|3872,,
298,Aruba,http://vocabularies.unesco.org/thesaurus/concept758,7.10,Aruba,Aruba,,,545|3756,,2775
355,Bahamas,http://vocabularies.unesco.org/thesaurus/concept759,7.10,Bahamas,Bahamas,,,545|3756,,
370,Barbados,http://vocabularies.unesco.org/thesaurus/concept760,7.10,Barbade,Barbados,,,545|3756,,
387,Belize,http://vocabularies.unesco.org/thesaurus/concept761,7.10,Bélize,Belize,,,576|2282|3756,,
393,Bermuda,http://vocabularies.unesco.org/thesaurus/concept762,7.10,Bermudes,Bermuda,,,2808|2822,,4250
451,Bolivia,http://vocabularies.unesco.org/thesaurus/concept763,7.10,Bolivie,Bolivia,,,168|185|2282|3865,,
477,Brazil,http://vocabularies.unesco.org/thesaurus/concept764,7.10,Brésil,Brazil,,,168|2282|2790|3172|3865|1165,,
482,British Virgin Islands,http://vocabularies.unesco.org/thesaurus/concept765,7.10,Îles Vierges britanniques,British Virgin Islands,,,545|2808|3756,,4250
531,Canada,http://vocabularies.unesco.org/thesaurus/concept766,7.10,Canada,Canada,,,1664|2822|2856,,
545,Caribbean,http://vocabularies.unesco.org/thesaurus/concept767,7.10,Caraïbes,Caribbean,,,,188|209|298|355|370|482|567|879|963|1132|1133|1786|1798|1812|2188|2484|2650|2776|3307|3558|3559|3561|3736|4226|4244|4272,171
567,Cayman Islands,http://vocabularies.unesco.org/thesaurus/concept768,7.10,Îles Caïmanes,Cayman Islands,,,545|2808,,
576,Central America,http://vocabularies.unesco.org/thesaurus/concept769,7.10,Amérique centrale,Central America,,,,387|854|1344|1801|1881|2799|2968,171|2282
618,Chile,http://vocabularies.unesco.org/thesaurus/concept770,7.10,Chili,Chile,,,185|2282|3865|3872,,
691,Colombia,http://vocabularies.unesco.org/thesaurus/concept771,7.10,Colombie,Colombia,,,168|185|2282|3865,,
854,Costa Rica,http://vocabularies.unesco.org/thesaurus/concept772,7.10,Costa Rica,Costa Rica,,,576|2282,,
879,Cuba,http://vocabularies.unesco.org/thesaurus/concept773,7.10,Cuba,Cuba,,,545|520|2282|3756,,
1132,Dominica,http://vocabularies.unesco.org/thesaurus/concept774,7.10,Dominique,Dominica,,,545|3756,,
1133,Dominican Republic,http://vocabularies.unesco.org/thesaurus/concept775,7.10,République dominicaine,Dominican Republic,,,545|2282|3756,,
1231,Ecuador,http://vocabularies.unesco.org/thesaurus/concept776,7.10,Équateur,Ecuador,,,168|185|2282|3865,,
1344,El Salvador,http://vocabularies.unesco.org/thesaurus/concept777,7.10,El Salvador,El Salvador,,,576|2282,,
1526,Falkland Islands,http://vocabularies.unesco.org/thesaurus/concept778,7.10,Îles Malouines (Falkland),Falkland Islands,,,2808|3865,,4250
1786,Grenada,http://vocabularies.unesco.org/thesaurus/concept779,7.10,Grenade,Grenada,,,545|3756,,
1798,Guadeloupe,http://vocabularies.unesco.org/thesaurus/concept780,7.10,Guadeloupe,Guadeloupe,,,545,,1646
1801,Guatemala,http://vocabularies.unesco.org/thesaurus/concept781,7.10,Guatemala,Guatemala,,,576|2282,,
1810,Guyana,http://vocabularies.unesco.org/thesaurus/concept782,7.10,Guyana,Guyana,,,168|3865|3756,,
1812,Haiti,http://vocabularies.unesco.org/thesaurus/concept783,7.10,Haïti,Haiti,,,545|1664|3756,,
1881,Honduras,http://vocabularies.unesco.org/thesaurus/concept784,7.10,Honduras,Honduras,,,576|2282,,
2188,Jamaica,http://vocabularies.unesco.org/thesaurus/concept785,7.10,Jamaïque,Jamaica,,,545|3756,,
2484,Martinique,http://vocabularies.unesco.org/thesaurus/concept786,7.10,Martinique,Martinique,,,545,,1646
2571,Mexico,http://vocabularies.unesco.org/thesaurus/concept787,7.10,Mexique,Mexico,,,2282|2790|2822|2856|1165,,
2650,Montserrat,http://vocabularies.unesco.org/thesaurus/concept788,7.10,Montserrat,Montserrat,,,545|2808|3756,,4250
2776,Netherlands Antilles,http://vocabularies.unesco.org/thesaurus/concept789,7.10,Antilles néerlandaises,Netherlands Antilles,,"Use for events before 10 October 2010. For later events, use as appropriate, Aruba, Curaçao, Sint Maarten, or Netherlands.",545|2808|3756,,2775
2799,Nicaragua,http://vocabularies.unesco.org/thesaurus/concept790,7.10,Nicaragua,Nicaragua,,,576|2282,,
2822,North America,http://vocabularies.unesco.org/thesaurus/concept791,7.10,Amérique du Nord,North America,,,,393|531|2571|3560|4254,171
2968,Panama,http://vocabularies.unesco.org/thesaurus/concept792,7.10,Panama,Panama,,,576|2282,,
2975,Paraguay,http://vocabularies.unesco.org/thesaurus/concept793,7.10,Paraguay,Paraguay,,,2282|3865|3872,,
3035,Peru,http://vocabularies.unesco.org/thesaurus/concept794,7.10,Pérou,Peru,,,168|185|2282|3865,,
3307,Puerto Rico,http://vocabularies.unesco.org/thesaurus/concept795,7.10,Porto Rico,Puerto Rico,,,545|2282|2808|3756,,4254
3558,Saint Kitts and Nevis,http://vocabularies.unesco.org/thesaurus/concept796,7.10,Saint-Christophe-et-Nevis,Saint Kitts and Nevis,,,545|3756,,
3559,Saint Lucia,http://vocabularies.unesco.org/thesaurus/concept797,7.10,Sainte-Lucie,Saint Lucia,,,545|1664|3756,,
3560,Saint Pierre and Miquelon,http://vocabularies.unesco.org/thesaurus/concept798,7.10,Saint-Pierre-et-Miquelon,Saint Pierre and Miquelon,,,2822,,1646
3561,Saint Vincent and the Grenadines,http://vocabularies.unesco.org/thesaurus/concept799,7.10,Saint-Vincent-et-Grenadines,Saint Vincent and the Grenadines,,,545|3756,,
3865,South America,http://vocabularies.unesco.org/thesaurus/concept800,7.10,Amérique du Sud,South America,,,,266|451|477|618|691|1231|1526|1661|1810|2975|3035|3987|4309|4327,171|185|2282|3872
3987,Suriname,http://vocabularies.unesco.org/thesaurus/concept801,7.10,Suriname,Suriname,,,168|3865|3756,,
4226,Trinidad and Tobago,http://vocabularies.unesco.org/thesaurus/concept802,7.10,Trinité-et-Tobago,Trinidad and Tobago,,,545|3756,,
4244,Turks and Caicos Islands,http://vocabularies.unesco.org/thesaurus/concept803,7.10,Îles Turques et Caïques,Turks and Caicos Islands,,,545|2808,,4250
4272,United States Virgin Islands,http://vocabularies.unesco.org/thesaurus/concept804,7.10,Îles Vierges américaines,United States Virgin Islands,,,545|2808|3756,,4254
4309,Uruguay,http://vocabularies.unesco.org/thesaurus/concept805,7.10,Uruguay,Uruguay,,,2282|3865|3872,,
4254,USA,http://vocabularies.unesco.org/thesaurus/concept806,7.10,États-Unis,USA,,,2822|2856,1823,169|1799|3307|4272
